Price,Make,Milage,Year,Body_Sytle,City,State
17989,Jeep,24364,2017,SUV,Christiansburg,VA
6988,Cadillac,86008,2007,Sedan,Shavertown,PA
15082,Nissan,23425,2019,Sedan,Wilkesboro,NC
19416,Jeep,7,2020,SUV,Palm Beach Gardens,FL
15305,Nissan,32532,2018,Sedan,Topsham,ME
18998,Nissan,21114,2018,SUV,Stockbridge,GA
30990,Ford,44673,2017,Coupe,Knoxville,TN
46840,Mercedes-Benz,5399,2020,SUV,Chantilly,VA
32926,Toyota,0,2020,Extended Cab Pickup,Ardmore,PA
34033,RAM,2,2020,Cargo Van,Nanuet,NY
38080,Lincoln,15,2020,Sedan,Doral,FL
21975,Chevrolet,14661,2017,SUV,Washington,PA
34277,BMW,14848,2020,Sedan,Columbia,SC
19630,Hyundai,4,2020,Sedan,Brunswick,GA
33500,Ford,12300,2019,SUV,Gastonia,NC
28701,Jeep,0,2020,SUV,Montgomeryville,PA
20231,Hyundai,43501,2015,Sedan,Graham,NC
19400,Jeep,34647,2014,SUV,Amsterdam,NY
27657,Ford,1148,2020,SUV,High Point,NC
20250,Kia,12939,2019,SUV,Asheville,NC
37029,Mazda,5,2020,SUV,Tampa,FL
38319,RAM,0,2020,Crew Cab Pickup,Palm Coast,FL
12995,Ford,78261,2017,Sedan,Paoli,PA
44995,Chevrolet,19850,2016,Coupe,Staunton,VA
54468,Chevrolet,3,2020,SUV,Kernersville,NC
16875,Dodge,25293,2018,SUV,Kingsville,OH
20900,Nissan,68909,2017,Sedan,Lakeland,FL
44990,Cadillac,27667,2013,Coupe,Trenton,NJ
16990,Nissan,34837,2016,SUV,Concord,NC
55835,Jeep,0,2020,Crew Cab Pickup,Clearwater,FL
16797,Volkswagen,29245,2017,Sedan,Danbury,CT
46999,RAM,50510,2018,Crew Cab Pickup,Orlando,FL
12916,Chevrolet,4,2020,Hatchback,Fort Pierce,FL
18772,Kia,33127,2016,Sedan,Salisbury,NC
31469,Chevrolet,0,2020,SUV,Frederick,MD
34670,Ford,5,2020,SUV,Athens,OH
23850,Chevrolet,15,2020,Sedan,Lake City,FL
42000,Dodge,31168,2018,Sedan,Downingtown,PA
26392,Honda,10,2020,SUV,Winston Salem,NC
31000,INFINITI,14483,2018,Coupe,Miami,FL
27000,RAM,42138,2018,Crew Cab Pickup,New Port Richey,FL
22491,BMW,51939,2017,Coupe,Gainesville,FL
11590,Hyundai,75452,2014,Sedan,North Point,FL
72000,Cadillac,6206,2020,SUV,Rockingham,NC
22370,Subaru,34284,2017,SUV,Athens,GA
45583,Ford,2,2020,SUV,Buckhannon,WV
20484,Nissan,44274,2020,SUV,Amherst,VA
11830,Chevrolet,76861,2015,Sedan,Waldorf,MD
46480,Ford,16,2020,SUV,Barkhamsted,CT
41875,Honda,6,2021,SUV,Woodside,NY
103000,Rolls-Royce,26000,2011,Sedan,Boynton Beach,FL
26990,Volkswagen,5347,2019,SUV,Atlanta,GA
8295,Nissan,110297,2016,Sedan,Davie,FL
28881,Nissan,6,2019,SUV,Feasterville-Trevose,PA
19977,Subaru,8481,2019,Sedan,New Hampton,NY
15000,Honda,66348,2016,Sedan,Fort Myers,FL
34990,Ford,14,2020,Crew Cab Pickup,Staten Island,NY
28998,Chevrolet,90667,2014,Crew Cab Pickup,Sarasota,FL
38322,Toyota,2,2020,SUV,Greenville,SC
76000,GMC,0,2020,Crew Cab Pickup,Kennesaw,GA
57000,Ford,6,2020,SUV,Sharon,PA
65149,Chevrolet,5,2020,SUV,Bartow,FL
31920,Subaru,8318,2020,SUV,Fayetteville,NC
39580,Honda,12,2021,Minivan,Marietta,GA
28355,Chevrolet,1,2019,Sedan,Plant City,FL
46700,Porsche,9378,2018,SUV,Penobscot,ME
24800,Honda,60,2020,Sedan,Newark,DE
15490,Honda,23232,2017,Sedan,Miami,FL
20135,Ford,0,2020,Sedan,Windsor Mill,MD
20000,Ford,5694,2017,Sedan,Falls Church,VA
7330,Toyota,91533,2006,Sedan,Fletcher,NC
37170,Honda,43,2020,SUV,Branford,CT
10990,Ford,75025,2014,Sedan,Miami Springs,FL
14900,Chevrolet,63769,2010,SUV,Anchorage,AK
9000,BMW,139000,2011,SUV,New Hope,PA
20982,Ford,9,2020,SUV,Fort Pierce,FL
59990,Porsche,27612,2018,SUV,Knoxville,TN
24590,Ford,22012,2019,SUV,Philadelphia,PA
29987,RAM,20175,2019,Crew Cab Pickup,Ephrata,PA
31050,Ford,6,2020,SUV,Ripley,WV
17499,Nissan,33367,2019,SUV,Miami,FL
12990,Volkswagen,98375,2011,Hatchback,Erie,PA
28990,Buick,32620,2017,SUV,Oxford,AL
20977,Hyundai,0,2020,Sedan,Clarksville,MD
21606,Dodge,35041,2019,SUV,Easton,MD
16990,Chevrolet,31699,2017,SUV,Newport,RI
22802,Volkswagen,10,2020,SUV,Alexandria,VA
22225,Lincoln,29721,2017,Sedan,Frederick,MD
16950,Chevrolet,38147,2018,SUV,Sanford,FL
17995,Ford,84314,2016,SUV,Levittown,PA
18998,Nissan,58370,2016,SUV,Jackson Heights,NY
27176,Toyota,0,2020,Hatchback,Claremont,NH
28670,Chrysler,1,2020,Minivan,State College,PA
16823,Ford,26,2018,Sedan,Orlando,FL
53605,Ford,5,2020,Crew Cab Pickup,Brooksville,FL
18988,Honda,27405,2017,Hatchback,Austinburg,OH
65575,Chevrolet,3975,2020,Crew Cab Pickup,Plant City,FL
23403,Toyota,3,2020,Sedan,Murfreesboro,TN
55095,GMC,24,2020,Crew Cab Pickup,Ocala,FL
6998,Ford,151285,2003,Extended Cab Pickup,Inverness,FL
24388,Honda,38562,2017,SUV,Langhorne,PA
13850,Kia,30500,2019,Hatchback,Thomson,GA
26045,Ford,11,2020,SUV,Hamburg,NY
12590,Hyundai,50425,2013,Sedan,Nashville,TN
14390,Jeep,62786,2015,SUV,Falmouth,MA
24203,Honda,23389,2019,SUV,Owings Mills,MD
13990,Jeep,87149,2015,SUV,Charleston,SC
28818.3103,GMC,600,2020,Crew Cab Pickup,Gainesville,VA
20950,Ford,17478,2017,SUV,Chattanooga,TN
15899,Honda,45117,2016,Minivan,Hollywood,FL
38990,Dodge,18383,2018,SUV,Warminster,PA
15995,Cadillac,40425,2016,Sedan,Conyers,GA
24775,Honda,0,2020,SUV,Tampa,FL
60497,Ford,25,2020,Crew Cab Pickup,Palatka,FL
9070,Chevrolet,70343,2014,Sedan,Wheaton,MD
12901,Chevrolet,3098,2019,Hatchback,Newport,NH
54184,Chevrolet,5,2020,SUV,Union City,GA
40696,Ford,39254,2019,SUV,Fayetteville,NC
39378,Toyota,1,2020,SUV,Binghamton,NY
5450,Scion,121643,2008,Wagon,Pompano Beach,FL
19880,Hyundai,13998,2017,SUV,Sarasota,FL
18899,Chevrolet,7719,2019,SUV,Mount Hope,WV
28695,Toyota,25671,2019,Minivan,Greer,SC
21822,Kia,0,2020,SUV,Concord,NC
27555,Kia,5,2021,Sedan,Union City,GA
74780,Chevrolet,0,2020,Crew Cab Pickup,Pompano Beach,FL
11990,Nissan,87511,2015,Sedan,Philadelphia,PA
35871,Ford,1,2020,Extended Cab Pickup,Dahlonega,GA
46400,Land Rover,12075,2020,SUV,Dade City,FL
6998,Ford,126244,2009,SUV,Kissimmee,FL
45901,INFINITI,5,2020,SUV,Augusta,GA
26540,Buick,0,2019,SUV,Chattanooga,TN
16440,Volkswagen,44400,2017,Wagon,Watertown,NY
9990,Ford,78181,2015,Sedan,Miami,FL
21995,Nissan,31941,2012,Convertible,St Petersburg,FL
27935,Honda,10,2020,Sedan,Cortland,OH
27490,Toyota,38176,2019,SUV,Miami,FL
19000,Ford,135138,2014,Crew Cab Pickup,Hickory,NC
28818.3103,MINI,4,2020,Hatchback,Towson,MD
36670,Chevrolet,0,2020,Regular Cab Pickup,Nitro,WV
18491,Toyota,48907,2018,Sedan,Chantilly,VA
23870,Kia,132,2021,SUV,New Hampton,NY
49500,RAM,8276,2019,Crew Cab Pickup,Tuscaloosa,AL
28818.3103,Hyundai,109013,2007,SUV,Schenectady,NY
41875,Honda,3,2021,SUV,Cockeysville,MD
17900,BMW,79022,2013,Convertible,Matthews,NC
28500,Lexus,40375,2016,SUV,Long Island City,NY
38080,Ford,54,2020,Crew Cab Pickup,Charlotte,NC
32770,Honda,4,2020,SUV,Silver Spring,MD
10000,Volkswagen,105377,2014,Sedan,Catonsville,MD
45684,Ford,131,2020,SUV,Lithia Springs,GA
65385,Chevrolet,6,2020,Crew Cab Pickup,Allentown,PA
50315,Nissan,0,2020,SUV,Glen Mills,PA
24645,Kia,73,2019,SUV,Rochester,NY
18799,Ford,66366,2018,SUV,Richmond,VA
28990,Cadillac,34351,2018,SUV,Reading,PA
36298,Jeep,82,2020,SUV,Grove City,PA
24246,Buick,5,2020,SUV,Beaufort,SC
9832,Chevrolet,78937,2015,Sedan,Sanford,NC
60829,Ford,518,2020,SUV,Doylestown,PA
40990,Jeep,5312,2020,SUV,Albany,NY
37595,Audi,15,2020,SUV,Matthews,NC
6488,Nissan,89793,2012,Hatchback,Hickory,NC
17932,Kia,47422,2017,SUV,Montgomery,AL
17660,Dodge,31994,2019,Minivan,Northford,CT
11590,Nissan,28243,2016,Hatchback,Port St. Lucie,FL
32678,Toyota,36133,2019,SUV,Raleigh,NC
18491,Toyota,36703,2018,Sedan,Orlando,FL
36720,Volkswagen,10,2021,SUV,Buford,GA
15977,Toyota,28186,2020,Sedan,Orlando,FL
27800,Chrysler,11678,2019,Sedan,Manassas,VA
29155,Kia,0,2021,Sedan,Fredericksburg,VA
27979,Chevrolet,6036,2016,Coupe,Wind Gap,PA
26232,Buick,20721,2019,SUV,Nashville,TN
37742,Jeep,0,2020,Crew Cab Pickup,Albemarle,NC
43440,Chevrolet,33267,2019,SUV,Jacksonville,FL
43915,Dodge,17,2020,SUV,Anchorage,AK
23590,Ford,45980,2017,SUV,Miami Springs,FL
26197,Nissan,25685,2019,SUV,TAMPA,FL
9990,Chevrolet,110683,2010,Cargo Van,Harrisburg,PA
17990,Chevrolet,20923,2017,Sedan,Smiths Station,AL
37915,Lincoln,4,2020,Sedan,Hyattsville,MD
18235,Kia,14,2020,Sedan,New Hampton,NY
32990,Dodge,3,2020,Coupe,Pell City,AL
32435,Hyundai,0,2020,SUV,Valdese,NC
16279,Honda,16006,2017,Hatchback,Rochester,NY
7895,Nissan,84494,2015,Sedan,Newport News,VA
36200,Volvo,29782,2017,SUV,Elmsford,NY
21495,Honda,9287,2019,Sedan,Ardmore,PA
41915,Ford,4,2020,Crew Cab Pickup,Buford,GA
23500,Mazda,25617,2017,SUV,Fairless Hills,PA
33461,Dodge,30271,2017,Coupe,Tampa,FL
20942,Hyundai,20,2020,SUV,Matthews,NC
39744,Ford,200,2020,Crew Cab Pickup,Hurlock,MD
33160,Mercedes-Benz,24917,2018,SUV,Hillsborough,NC
18922,Hyundai,15,2020,Sedan,Atlanta,GA
46285,Ford,12417,2019,Crew Cab Pickup,Fairfax,VA
16995,Nissan,21293,2017,SUV,Fort Pierce,FL
35990,Chevrolet,7540,2018,Crew Cab Pickup,Atlanta,GA
36955,Jeep,0,2020,SUV,Cornelius,NC
14700,Toyota,38791,2017,Sedan,Palm Harbor,FL
41945,Hyundai,20,2021,SUV,Danville,VA
14700,Nissan,7,2020,Sedan,Asheboro,NC
17998,Hyundai,21012,2017,SUV,Sanford,FL
54490,Cadillac,3337,2020,SUV,Tampa,FL
47934,Chevrolet,20775,2019,Crew Cab Pickup,Sunrise,FL
28796,Dodge,0,2020,Minivan,Madison,OH
24000,Honda,33868,2017,SUV,Tampa,FL
50745,Ford,30,2020,Crew Cab Pickup,Tampa,FL
29999,Ford,37825,2017,SUV,Baltimore,MD
22449,Nissan,12885,2020,SUV,Morrow,GA
27629,Kia,10,2021,Sedan,Pikeville,KY
28996,Toyota,1,2020,Sedan,Hendersonville,NC
21900,Lexus,90979,2015,Sedan,Atlanta,GA
31990,Honda,25586,2018,SUV,Johnstown,PA
25240,Ford,28029,2019,SUV,Bethesda,MD
37209,Toyota,1091,2020,SUV,Tupelo,MS
18990,Lincoln,38420,2016,Sedan,Allentown,PA
14990,Chevrolet,37783,2017,Sedan,Huntsville,AL
13749,Kia,9699,2017,Sedan,West Seneca,NY
33990,Toyota,41519,2019,SUV,Atlanta,GA
17590,Honda,20553,2017,Sedan,Nashville,TN
23260,Chevrolet,25042,2019,Passenger Van,Rochester,NY
11500,Chrysler,67475,2016,Sedan,Charlotte,NC
13695,Nissan,42954,2018,Sedan,Virginia Beach,VA
32100,BMW,42577,2017,SUV,Sully Station,VA
28818.3103,Ford,15,2018,Sedan,Triadelphia,WV
13991,Subaru,52598,2013,Wagon,Williamsville,NY
9990,Toyota,96837,2013,Sedan,Wappingers Falls,NY
28818.3103,Nissan,10,2020,Crew Cab Pickup,Clearwater,FL
21800,GMC,67197,2017,SUV,Southern Pines,NC
28446,Buick,10,2020,SUV,Pikeville,KY
27119,Chevrolet,7,2020,Coupe,Fayetteville,NC
105745,Land Rover,3,2020,SUV,New York,NY
65550,RAM,37,2020,Crew Cab Pickup,Wilkes-Barre,PA
26982,Ford,30765,2019,SUV,Scottsboro,AL
30988,Ford,44612,2018,Crew Cab Pickup,Lebanon,TN
17000,Hyundai,19548,2019,Sedan,Wilson,NC
49990,Ford,25120,2019,Crew Cab Pickup,Gainesville,GA
20150,Ford,33876,2017,SUV,Sully Station,VA
32990,Toyota,21922,2019,Minivan,Palm Bay,FL
12500,Hyundai,29588,2017,Sedan,Bristol,TN
12990,Hyundai,39630,2017,Sedan,Camp Hill,PA
17499,Jeep,64181,2017,SUV,Hurricane,WV
18928,Audi,26466,2017,Sedan,West Melbourne,FL
15990,BMW,30091,2014,Hatchback,Roanoke,VA
22581,Chevrolet,3,2020,Hatchback,Ithaca,NY
16100,Hyundai,59570,2017,SUV,Alpharetta,GA
15999,Dodge,48043,2018,Minivan,Jersey City,NJ
17498,Chevrolet,47025,2017,Wagon,Orlando,FL
12590,Nissan,38449,2019,Sedan,Orange City,FL
48577,RAM,0,2020,Crew Cab Pickup,Springfield,VA
28818.3103,Ford,99345,2015,Crew Cab Pickup,Easley,SC
17950,Toyota,32099,2017,Sedan,Mobile,AL
14590,Kia,41261,2019,Hatchback,Greenville,SC
16604,Chevrolet,4,2020,Sedan,Whitesville,WV
33720,Kia,441,2019,Sedan,Wake Forest,NC
22369,Kia,0,2021,Sedan,Woodbridge,VA
28818.3103,Toyota,0,2021,Sedan,Bluffton,SC
42441,Chrysler,0,2020,Minivan,Warrenton,VA
31435,Mitsubishi,59652,2015,Sedan,Gettysburg,PA
14290,Nissan,31304,2017,SUV,Bronx,NY
26955,Ford,32082,2017,SUV,Bethlehem,PA
14882,Chevrolet,54789,2017,SUV,Indiana,PA
12982,Hyundai,34112,2019,Sedan,Scottsboro,AL
24995,BMW,32009,2016,SUV,Columbus,GA
28818,Toyota,0,2020,Sedan,Vienna,VA
21990,Volkswagen,34169,2018,Hatchback,Port St. Lucie,FL
20039,Chevrolet,0,2020,Sedan,Buford,GA
24650,INFINITI,35718,2017,Sedan,Ellicott City,MD
41499,Porsche,50801,2017,SUV,Marietta,GA
29790,Nissan,1,2020,SUV,Plattsburgh,NY
30480,Chevrolet,0,2020,Sedan,Sevierville,TN
25443,Nissan,5,2020,Sedan,Raleigh,NC
6495,Lincoln,135105,1999,SUV,Maryville,TN
12200,Jeep,56669,2016,SUV,Webster,NY
75625,Volvo,0,2021,SUV,West Chester,PA
19637,Ford,30124,2018,SUV,Culpeper,VA
30315,Volkswagen,40,2020,Hatchback,Flemington,NJ
40590,Volvo,0,2021,SUV,Tampa,FL
33995,Audi,15,2020,SUV,West Palm Beach,FL
12995,Honda,114237,2015,SUV,Charlotte,NC
65400,Ford,5,2020,Crew Cab Pickup,Byron,GA
20861,Chevrolet,3,2020,SUV,Sellersville,PA
7900,Ford,82860,2012,Sedan,New Castle,DE
28818.3103,Ford,59032,2018,Crew Cab Pickup,Williamston,NC
32995,Mercedes-Benz,50249,2017,SUV,Fort Lauderdale,FL
28599,Buick,23968,2017,Sedan,Mechanicsburg,PA
32530,Jeep,0,2020,SUV,Montgomeryville,PA
19687,Kia,0,2020,Sedan,Hamburg,PA
27725,Jeep,1,2020,SUV,Charlotte,NC
42500,GMC,55529,2017,Crew Cab Pickup,Buford,GA
7690,Toyota,149300,2012,Sedan,Locust,NC
85380,Land Rover,48652,2016,SUV,Huntsville,AL
13999,Lexus,27833,2004,Sedan,Richmond Hill,NY
63420,GMC,19,2020,Crew Cab Pickup,Tunkhannock,PA
27239,GMC,37558,2017,SUV,Palmyra,NJ
29299,Ford,12695,2019,SUV,Charlotte,NC
25998,Cadillac,7035,2017,Sedan,Charlotte,NC
18990,Nissan,31716,2017,SUV,Trenton,NJ
14601,Nissan,81522,2014,SUV,Franklin,TN
15177,Subaru,73721,2017,SUV,Rhinebeck,NY
33423,Chevrolet,5,2020,Regular Cab Pickup,Statesville,NC
30128,Nissan,0,2020,SUV,Glen Mills,PA
26998,Cadillac,33282,2017,SUV,Clearwater,FL
12990,Nissan,7275,2019,Sedan,Jacksonville,FL
21300,Hyundai,27109,2017,SUV,Melbourne,FL
6995,Buick,81208,2006,Sedan,Durham,NC
22185,Mercedes-Benz,43646,2017,SUV,Freeport,NY
63331,GMC,5,2020,Crew Cab Pickup,Greensboro,GA
46921,RAM,56,2020,Crew Cab Pickup,Knoxville,TN
19990,Nissan,30092,2017,SUV,Montgomery,AL
25990,Buick,6662,2017,SUV,Lancaster,PA
11486,Kia,62743,2016,Wagon,McDonough,GA
17705,GMC,84150,2015,SUV,Elizabeth,NJ
19000,Nissan,25776,2019,SUV,Gastonia,NC
45797,Volvo,4,2020,SUV,Buford,GA
99240,Land Rover,0,2020,SUV,Clarksville,MD
12950,Lexus,130124,2011,SUV,Huntindon Valley,PA
32507,Chevrolet,10,2020,Crew Cab Pickup,Clinton,NC
31888,Chevrolet,28707,2018,Crew Cab Pickup,Chesapeake,VA
25480,Nissan,5747,2020,SUV,Long Island,NY
27669,Toyota,25280,2019,SUV,Jacksonville,FL
56750,Ford,2,2020,Crew Cab Pickup,Schenectady,NY
31495,Audi,40372,2018,SUV,Great Neck,NY
23990,Lexus,83055,2014,SUV,Sarasota,FL
33480,Volvo,10644,2019,Sedan,Buford,GA
61545,Nissan,5,2020,Crew Cab Pickup,Triadelphia,WV
14990,Chevrolet,32214,2017,Sedan,Orlando,FL
25900,Ford,3,2020,Sedan,Athens,AL
16477,Honda,52244,2019,Sedan,Marietta,GA
58989,Toyota,10,2020,Coupe,New Hampton,NY
17967,Chevrolet,53494,2018,SUV,Pocomoke City,MD
18435,Nissan,1,2020,Sedan,Amityville,NY
63299,Lincoln,42024,2019,SUV,Seneca,SC
23990,Jeep,39057,2017,SUV,Tampa,FL
25749,Toyota,91784,2016,SUV,Concord,NC
13998,Honda,51815,2017,Hatchback,Columbus,GA
16677,Toyota,28606,2017,Sedan,Conshohocken,PA
38899,RAM,33707,2017,Crew Cab Pickup,Dallas,GA
32995,Ford,8,2020,SUV,Spring Hill,FL
11477,Hyundai,38800,2019,Sedan,Union City,GA
36420,Kia,1,2020,SUV,Easton,PA
46093,RAM,22,2019,Cargo Van,Littleton,NH
35990,Lexus,14971,2019,SUV,Roanoke,VA
4000,Hyundai,63408,2006,Sedan,Largo,FL
28818.3103,Chevrolet,58481,2013,Sedan,Webster,NY
40633,Ford,15,2020,Crew Cab Pickup,Raleigh,NC
29990,Cadillac,29823,2017,SUV,Knoxville,TN
5999,Volkswagen,107954,2010,Sedan,Leesburg,VA
14990,Lincoln,91486,2014,Sedan,Albany,NY
19586,Chevrolet,11477,2020,SUV,Bradenton,FL
28818.3103,Mitsubishi,23818,2016,Sedan,Uniontown,PA
28818.3103,Subaru,7692,2019,Sedan,Newtown Square,PA
30113,Toyota,0,2020,Sedan,Lumberton,NC
46348,RAM,1,2020,Crew Cab Pickup,Venice,FL
37779,Jeep,2036,2020,SUV,Palmyra,PA
28818.3103,Volvo,5,2021,SUV,Daytona Beach,FL
29540,Hyundai,819,2020,Sedan,West Palm Beach,FL
30900,Cadillac,32479,2017,SUV,Atlanta,GA
29468,Hyundai,15,2020,Sedan,Rome,GA
26340,Subaru,8508,2017,SUV,Charleston,WV
18477,Chevrolet,30262,2017,Sedan,Goldsboro,NC
14907,Chevrolet,94869,2016,SUV,Gloucester,VA
17590,Kia,29145,2017,Sedan,Port St. Lucie,FL
9689,Mazda,75118,2014,Sedan,Orlando,FL
25894,Toyota,0,2021,Sedan,Newnan,GA
54421,Jeep,329,2020,Crew Cab Pickup,Durham,NC
33830,Cadillac,35331,2019,SUV,Norfolk,VA
15995,Toyota,125163,2016,Extended Cab Pickup,Duluth,GA
43750,BMW,15665,2017,Coupe,Penobscot,ME
16483,Chevrolet,729,2020,SUV,Plant City,FL
6983,Kia,79586,2013,Sedan,Woodstock,GA
15900,Jeep,46035,2017,SUV,Boaz,AL
4022,Chrysler,119000,2006,Wagon,Cullman,AL
34998,Acura,40912,2017,SUV,Gainesville,FL
24603,Chevrolet,1,2019,SUV,Plant City,FL
17125,Nissan,2,2020,Sedan,Bradenton,FL
24870,Honda,16752,2018,Sedan,Long Island,NY
15590,Kia,17441,2017,Sedan,New York,NY
24134,Chevrolet,4936,2020,SUV,Jacksonville,FL
23440,Honda,5,2020,SUV,Birmingham,AL
36305,Kia,0,2020,SUV,Lebanon,PA
10000,Hyundai,128272,2017,Sedan,Lexington,SC
29316,Acura,25703,2018,Sedan,Knoxville,TN
18442,Kia,10,2020,Sedan,Yarmouth,MA
31825,Chevrolet,3,2020,SUV,Mechanicsburg,PA
16500,Toyota,154892,2010,Crew Cab Pickup,Chantilly,VA
25400,Chevrolet,21187,2019,SUV,Orlando,FL
11990,Honda,65931,2012,Hatchback,Orlando,FL
28508,Chrysler,13,2020,Minivan,Anchorage,AK
38458,INFINITI,17285,2019,SUV,Midlothian,VA
4500,Mercury,101688,2000,Sedan,Huntsville,AL
26900,Nissan,9961,2020,Sedan,Pascagoula,MS
35498,RAM,0,2020,Crew Cab Pickup,New Smyrna Beach,FL
13667,Hyundai,39566,2017,Sedan,Delray Beach,FL
61240,Audi,36,2020,Sedan,West Palm Beach,FL
37770,Ford,50,2020,Crew Cab Pickup,Apopka,FL
16990,Dodge,46601,2018,Minivan,Greensboro,NC
26114,Ford,1,2020,SUV,Lewisburg,PA
19590,INFINITI,82566,2015,SUV,Smyrna,GA
38145,Mercedes-Benz,3052,2020,SUV,Fort Lauderdale,FL
35973,Chevrolet,4647,2019,SUV,Delray Beach,FL
28818.3103,Ford,59227,2018,Sedan,Vidalia,GA
20225,Lincoln,41656,2017,SUV,Reading,PA
31435,Nissan,58,2020,SUV,Chester,VA
28818.3103,Mazda,29346,2019,SUV,Duluth,GA
23988,Jeep,35367,2016,SUV,Havre De Grace,MD
34990,Honda,2312,2019,SUV,Nashville,TN
14750,Hyundai,47769,2017,Sedan,Owings Mills,MD
81705,Cadillac,10,2020,SUV,Atlanta,GA
17499,Nissan,33349,2017,SUV,Woodbridge,VA
25221,Hyundai,0,2021,SUV,Woodbridge,VA
16499,Honda,70886,2016,Sedan,Marietta,GA
17990,Toyota,31834,2017,Sedan,Bohemia,NY
19853,Kia,5,2020,Sedan,Gastonia,NC
9993,Mazda,71419,2013,Sedan,Alexandria,VA
31015,Hyundai,19,2020,SUV,New Port Richey,FL
33933,BMW,20563,2018,Sedan,Latham,NY
30840,Hyundai,10,2020,SUV,Scranton,PA
42677,Chevrolet,40896,2019,SUV,Raleigh,NC
57560,Ford,1,2020,Regular Cab Pickup,Clearwater,FL
45999,Maserati,20287,2017,Sedan,Warrenton,VA
23990,Honda,17169,2019,Sedan,Orange City,FL
9788,Chrysler,133340,2013,Minivan,State College,PA
20877,Toyota,20795,2018,Sedan,Arden,NC
29790,Jeep,4,2020,SUV,Staten Island,NY
29000,Kia,5019,2020,Minivan,Longwood,FL
49810,Volvo,14006,2018,SUV,Tampa,FL
15294,Kia,10,2020,Sedan,Gastonia,NC
34995,Ford,2146,2020,Convertible,Pawleys Island,SC
19000,Honda,23617,2017,Sedan,Watertown,NY
46950,Mercedes-Benz,12677,2018,SUV,Murfreesboro,TN
15999,Kia,27080,2017,SUV,Baltimore,MD
55984,Tesla,16855,2018,Sedan,Suitland,MD
32430,Audi,19864,2018,Sedan,Vienna,VA
73990,Tesla,29787,2017,Sedan,New York,NY
22990,Chevrolet,33993,2017,SUV,Orange City,FL
43995,Ford,20816,2018,Crew Cab Pickup,New Castle,DE
93970,Porsche,19,2020,SUV,Orlando,FL
21179,Chevrolet,35953,2019,Sedan,Richmond,VA
18612,Ford,0,2020,SUV,Baltimore,MD
28818.3103,Ford,100162,2013,Extended Cab Pickup,Ringgold,GA
17990,Nissan,23619,2017,SUV,Binghamton,NY
57410,Ford,1,2020,Crew Cab Pickup,Seneca,SC
19512,Subaru,44093,2017,SUV,Wake Forest,NC
26496,Honda,5,2020,Sedan,White River Junction,VT
16300,Nissan,42847,2017,SUV,Miami,FL
22216,RAM,0,2020,Regular Cab Pickup,Warrenton,VA
31525,Honda,5,2020,Sedan,Pensacola,FL
28298,Nissan,2083,2020,SUV,Bensalem,PA
20420,Kia,19,2020,Sedan,Newark,DE
72851,RAM,18,2020,Crew Cab Pickup,Daphne,AL
41115,Mercedes-Benz,3592,2020,SUV,Fort Lauderdale,FL
74507,Jaguar,23,2020,Wagon,West Palm Beach,FL
39410,Ford,5,2020,Extended Cab Pickup,Sevierville,TN
47639,Ford,6,2020,Crew Cab Pickup,Glenolden,PA
27490,Ford,4998,2019,Convertible,Temple Hills,MD
36658,Nissan,2,2020,Extended Cab Pickup,Bradenton,FL
55295,RAM,0,2020,Crew Cab Pickup,Cartersville,GA
32605,Kia,2,2021,Sedan,Lithonia,GA
32500,Jeep,33783,2018,SUV,Barnstable,MA
26720,Nissan,2,2020,SUV,Hempstead,NY
32300,Toyota,28002,2017,SUV,Harrisonburg,VA
30580,Ford,10,2020,Crew Cab Pickup,Lakeland,FL
10695,Volvo,94963,2010,SUV,Parkesburg,PA
32281,Lincoln,28,2020,Sedan,Winter Haven,FL
25115,Honda,50,2020,SUV,Sterling,VA
12590,Honda,60860,2009,Sedan,Port St. Lucie,FL
19590,Honda,30951,2018,Sedan,Port St. Lucie,FL
26700,Nissan,9195,2018,Sedan,Fort Lee,NJ
15590,Toyota,42484,2015,Sedan,New York,NY
27990,Nissan,39,2019,Sedan,Washington,VA
33999,Ford,28000,2018,Crew Cab Pickup,Hornell,NY
29957,Chrysler,11,2020,Minivan,Miami,FL
39907,Toyota,21,2020,SUV,Endwell,NY
28500,Lexus,34645,2017,Sedan,Marietta,GA
32370,Dodge,0,2020,Coupe,Levittown,NY
28818.3103,Chevrolet,153319,2004,SUV,Pensacola,FL
34129,Toyota,0,2020,SUV,McDonald,TN
21990,Chevrolet,21215,2019,SUV,Hickory,NC
10302,Ford,85732,2015,SUV,New Smyrna Beach,FL
17995,Hyundai,43784,2017,SUV,Woodbridge Township,NJ
59988,Land Rover,20466,2016,SUV,Miami,FL
16397,Nissan,50732,2017,SUV,Charleston,SC
18390,Buick,37997,2019,SUV,Coraopolis,PA
11911,Ford,61149,2013,Sedan,Mechanicsburg,PA
42025,Acura,2,2020,SUV,Chamblee,GA
25039,Kia,10,2021,Hatchback,Palm Beach Gardens,FL
29990,Acura,14222,2019,Sedan,Reading,PA
24150,Nissan,39096,2017,Sedan,Sanford,FL
28818.3103,Ford,73484,2014,SUV,Bel Air,MD
19999,Chevrolet,54139,2017,Wagon,Medford,NY
3000,Toyota,242291,2006,Sedan,Naples,FL
20760,Subaru,9932,2019,Hatchback,Long Island,NY
23997,Ford,65741,2017,SUV,Roswell,GA
